reporting_date,academic_term_name,partner_id,program_started,program_model,commitment_level,grade_levels,rostered_learners,active_learners,very_active_learners
2023-12-09,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1447,696,5
2023-09-01,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1278,6,0
2023-10-14,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3295,2327,12
2023-10-13,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3914,1818,1
2023-11-26,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,259,228,33
2023-11-02,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3888,2055,1
2023-12-27,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1445,696,5
2023-12-19,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1445,696,5
2023-12-12,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3267,2645,47
2023-09-11,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-09-21,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3836,2760,7
2023-10-24,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-10-01,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1338,1282,0
2023-10-26,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1468,660,1
2023-11-21,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,628,114,0
2023-11-27,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1339,1297,18
2023-12-26,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,644,158,0
2023-12-11,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,503,473,25
2023-12-26,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1035,913,27
2023-10-16,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-10-17,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1341,1290,0
2023-10-12,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1417,981,4
2023-12-12,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1867,877,7
2023-12-16,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3830,2158,2
2023-09-23,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,788,11,0
2023-10-20,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3203,1010,11
2023-11-08,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,628,111,0
2023-11-08,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,354,159,49
2023-11-13,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1873,795,4
2023-11-21,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1871,803,4
2023-11-26,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3269,2579,26
2023-09-07,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1889,243,1
2023-09-06,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2462,1626,3
2023-09-27,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3833,2776,13
2023-09-24,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3277,1739,6
2023-12-25,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3052,1124,25
2023-12-06,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3845,2152,1
2023-09-24,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1347,1045,13
2023-10-25,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,823,197,0
2023-12-22,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,500,470,26
2023-12-20,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,885,461,1
2023-09-29,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1338,1282,0
2023-11-15,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,356,157,56
2023-09-15,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2440,1681,4
2023-10-19,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3292,2423,16
2023-11-12,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,821,273,0
2023-10-07,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1345,1158,16
2023-11-28,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,884,414,1
2023-12-25,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1866,885,7
2023-11-30,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,503,471,21
2023-09-28,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1881,675,1
2023-10-03,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,291,155,3
2023-10-22,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1876,748,2
2023-11-18,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,883,396,1
2023-09-01,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,0,0,0
2023-11-19,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,357,157,58
2023-12-26,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,500,470,26
2023-12-26,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3810,2934,672
2023-10-09,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,882,342,0
2023-10-12,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,887,5
2023-10-04,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,876,327,0
2023-11-08,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1870,791,2
2023-12-10,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,357,173,62
2023-11-30,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1450,684,3
2023-11-26,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,358,162,59
2023-12-20,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1035,910,26
2023-09-25,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,293,140,1
2023-09-11,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,0,0,0
2023-10-06,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1346,1159,16
2023-11-20,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3278,2584,26
2023-12-19,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1375,1018,13
2023-09-20,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1889,473,1
2023-10-13,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1345,1181,16
2023-11-08,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1402,1024,7
2023-11-17,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1872,802,4
2023-09-29,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,0,0,0
2023-10-14,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,882,357,0
2023-10-05,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1419,956,3
2023-11-05,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1871,783,2
2023-09-06,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1033,727,2
2023-10-24,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,891,10
2023-10-01,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,877,3
2023-10-16,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,279,230,10
2023-12-23,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1035,913,27
2023-11-08,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,818,273,0
2023-10-27,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,892,11
2023-09-30,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1037,877,3
2023-11-02,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1404,1022,6
2023-09-25,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,879,244,0
2023-09-04,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,850,25,0
2023-09-21,2023 - 2024 SY,dCizbmxaJZG1xGRD/md9Kl2SxueNp8foKVTZsdbnU20=,false,,,,514,322,1
2023-11-29,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3849,2141,1
2023-10-30,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15702,6544,90
2023-11-29,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52216,16560,574
2023-10-31,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94753,42852,635
2023-09-21,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3993,1095,1
2023-09-25,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5442,2639,2
2023-09-22,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9733,2490,7
2023-09-09,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15738,2320,12
2023-09-13,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15824,2946,12
2023-09-16,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15756,3236,12
2023-09-24,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35750,13331,308
2023-09-23,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35750,13313,308
2023-09-23,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52708,10850,149
2023-09-13,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,93216,29685,111
2023-09-05,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,85808,24180,72
2023-10-14,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1341,1289,0
2023-10-02,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1878,681,1
2023-10-15,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9555,2683,21
2023-10-09,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,9550,2654,15
2023-10-14,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15746,5620,50
2023-10-20,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15734,6082,66
2023-10-10,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15768,5350,42
2023-10-02,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35699,14385,325
2023-10-24,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94808,41960,559
2023-10-03,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,93403,36704,302
2023-10-28,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94687,42344,595
2023-10-01,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,93355,35791,268
2023-11-04,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1343,1295,1
2023-11-11,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3883,2108,1
2023-11-24,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35413,17881,448
2023-11-24,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52230,16380,559
2023-11-18,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52275,16362,554
2023-11-28,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52198,16518,571
2023-11-19,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52275,16364,554
2023-12-25,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3810,2933,672
2023-12-08,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5462,3197,49
2023-12-28,2023 - 2024 SY,Etk0Z04DdqemXm9QSvrh4oTXwtuKAAlOVofU/IgxomA=,false,,,,12301,3769,175
2023-12-07,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,53619,16958,640
2023-12-27,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,53321,17270,698
2023-12-05,2023 - 2024 SY,sguiQ/DTm0tcUmmhX5WHXJcWNVLTkRatUJvkhXZz3bU=,false,,,,94748,46919,1089
2023-12-30,2023 - 2024 SY,+LVQIP7PJWOu/kztbrDnndnikPLVz0Ocb5lBpmyvgAs=,false,,,,35322,18955,557
2023-09-11,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2479,1661,3
2023-09-24,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5439,2509,2
2023-10-24,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1349,1215,19
2023-10-17,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3830,2899,91
2023-10-15,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3831,2805,75
2023-10-12,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3231,987,9
2023-11-13,2023 - 2024 SY,ztctexxU7U2a70cB9CGC09kOwXpcmoQNNP98WXa0fpU=,false,,,,15646,6900,144
2023-11-12,2023 - 2024 SY,0PfNnaafD6NBM5qr3kPV8LPsOzFJpiKtf/IX6hBK/fE=,false,,,,52347,16059,517
2023-12-07,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1451,695,5
2023-12-07,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3845,2154,1
2023-12-19,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5458,3228,54
2023-10-29,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1405,1022,6
2023-10-30,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2421,1810,42
2023-09-28,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3838,2778,15
2023-09-28,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3257,946,6
2023-09-14,2023 - 2024 SY,Y2JPPwlGkiVUo3TXr4pBGFq/NpGn3btcuckvOW8nr2s=,false,,,,5430,2278,1
2023-10-25,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3288,2450,16
2023-11-10,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3824,2928,370
2023-11-16,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3875,2130,1
2023-12-19,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1341,1306,54
2023-12-12,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3106,1126,25
2023-12-06,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3270,2641,43
2023-10-29,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,348,153,41
2023-11-26,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1870,803,4
2023-12-08,2023 - 2024 SY,LfIimV0a2KZ9wJ0xaJjmP9LoqROlI7ofGQJPbhp4OCk=,false,,,,3839,2152,1
2023-11-30,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3270,2635,33
2023-10-26,2023 - 2024 SY,0MIw7EhCoutq79+6b722/hjxx1cpvUbfzAT6XClKVsg=,false,,,,884,368,0
2023-11-17,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,357,157,58
2023-11-16,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1454,681,2
2023-09-28,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1464,461,0
2023-09-12,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3202,860,6
2023-10-14,2023 - 2024 SY,Vt7NoQZaPOqa6L8bmn/31XcOTIHwXAFAWD8QNzM2RXo=,false,,,,3831,2805,74
2023-10-09,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3235,976,7
2023-11-22,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1344,1240,37
2023-11-15,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1455,680,2
2023-11-07,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2398,1802,57
2023-12-18,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1342,1302,80
2023-12-12,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2383,1798,123
2023-10-15,2023 - 2024 SY,B++Z1VlCM2PfcXMo8HREN1XglSB2P981bhosh3YLrow=,false,,,,2428,1730,27
2023-12-20,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1373,1016,14
2023-12-23,2023 - 2024 SY,OGlwbiCKI4Xt9RJOAwUvtrnaWIf8ySu4NWicAgto76s=,false,,,,3052,1124,25
2023-09-25,2023 - 2024 SY,VWe7Y86Kh7kTY28xVHpOWbPSVZNGgKwt4476xULNHn0=,false,,,,1036,864,2
2023-09-26,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1338,1279,0
2023-12-07,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1342,1296,44
2023-12-05,2023 - 2024 SY,Bt8EzSENp1dwjtW6Nwk++WT+pUbz2M4aj4gOOPk5KJY=,false,,,,1872,826,4
2023-09-22,2023 - 2024 SY,JegVb+e1Bx2778GmzbS5sqSzN9gzjXto3x6Iby8KYPU=,false,,,,293,140,1
2023-09-15,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-09-23,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1463,449,0
2023-12-23,2023 - 2024 SY,Z3VI3AL16Qbk7ySD7gS0LXICxFlQ27kJw2wFwLG0i4k=,false,,,,1445,696,5
2023-10-21,2023 - 2024 SY,Orotcgqq0bXAgkfxkgwkW55k0abSlmNcEpsirZyllok=,false,,,,819,43,0
2023-10-15,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,0,0,0
2023-12-26,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,227,172,73
2023-10-21,2023 - 2024 SY,odixc7Ugk2G0F5I0eX5Oc5tLR7qGR+al8u4oECdidAI=,false,,,,1409,997,5
2023-12-20,2023 - 2024 SY,rTvBTTUAKUjLmLGRxxq9Fm7c3DN5ZJtysHJ+pOoZFwY=,false,,,,1342,1302,86
2023-10-14,2023 - 2024 SY,LmttyVOgstljvJ8jOZWkvfgu9XAUykHpVovgfk0oiMk=,false,,,,313,128,24
2023-10-15,2023 - 2024 SY,gjQopZDPCM9u8OPQGq7ZVgU8yHz2l0WK37VXBCh2syg=,false,,,,3295,2327,12
2023-11-12,2023 - 2024 SY,W88GuLNMt4ZhTe6tbQ6Oq037hFoq2YAbFFmFuAunENA=,false,,,,628,112,0
2023-12-14,2023 - 2024 SY,vPgEutJCP200Q7UuTzQ/3fOFap4dSEFnTwzMj+7ez4o=,false,,,,1341,1305,51
